"date" "P" "ETpot" "Q"
2011020723 0 0 0.0361
2011020800 0 0 0.0354
2011020801 0 0 0.0346
2011020802 0 0 0.034
2011020803 0 0 0.0334
2011020804 0 0 0.033
2011020805 0 0 0.0326
2011020806 0 0 0.0321
2011020807 0 0.0128 0.0317
2011020808 0 0.0467 0.0312
2011020809 0 0.1086 0.0308
2011020810 0 0.1145 0.0303
2011020811 0 0.146 0.0298
2011020812 0 0.1448 0.0295
2011020813 0 0.118 0.0292
2011020814 0 0.0782 0.0288
2011020815 0 0.0269 0.0285
2011020816 0 0.0035 0.0285
2011020817 0 0 0.0285
2011020818 0 0 0.0285
2011020819 0 0 0.0285
2011020820 0 0 0.0283
2011020821 0 0 0.0282
2011020822 0 0 0.0282
2011020823 0 0 0.0282
2011020900 0 0 0.0279
2011020901 0 0 0.0279
2011020902 0 0 0.0279
2011020903 0 0 0.0277
2011020904 0 0 0.0277
2011020905 0 0 0.0274
2011020906 0 0 0.0274
2011020907 0 0.0217 0.0271
2011020908 0 0.0766 0.0269
2011020909 0 0.0914 0.0265
2011020910 0 0.1166 0.0264
2011020911 0 0.1474 0.0262
2011020912 0 0.1269 0.0262
2011020913 0 0.1154 0.0262
2011020914 0 0.0754 0.0262
2011020915 0 0.0251 0.0264
2011020916 0 0.0034 0.0267
2011020917 0 0 0.0271
2011020918 0 0 0.0274
2011020919 0 0 0.0277
2011020920 0 0 0.0279
2011020921 0 0 0.0279
2011020922 0 0 0.0279
2011020923 0 0 0.0279
2011021000 0 0 0.0279
2011021001 0 0 0.0279
2011021002 0 0 0.0279
2011021003 0 0 0.0279
2011021004 0 0 0.0279
2011021005 0 0 0.0279
2011021006 0 0 0.0279
2011021007 0 0.0062 0.0279
2011021008 0 0.0238 0.0279
2011021009 0 0.0588 0.0279
2011021010 0 0.0375 0.0279
2011021011 0 0.0575 0.0279
2011021012 0 0.09 0.0279
2011021013 0 0.0625 0.0279
2011021014 0 0.0438 0.0279
2011021015 0 0.0188 0.0279
2011021016 0 0.0012 0.0281
2011021017 0.9 0 0.0283
2011021018 0.9 0 0.0291
2011021019 0.7 0 0.032
2011021020 1 0 0.0343
2011021021 0.9 0 0.0364
2011021022 0.8 0 0.0395
2011021023 1.8 0 0.0435
2011021100 0.8 0 0.0492
2011021101 0 0 0.058
2011021102 0 0 0.0664
2011021103 0 0 0.0724
2011021104 0 0 0.0762
2011021105 0 0 0.0778
2011021106 0.4 0 0.0785
2011021107 0.6 0.0012 0.079
2011021108 0.6 0.0037 0.0796
2011021109 0.4 0.0074 0.081
2011021110 0.5 0.0148 0.0834
2011021111 0.3 0.0136 0.0871
2011021112 0.1 0.0123 0.0916
2011021113 0.1 0.0185 0.0955
2011021114 0 0.0185 0.0987
2011021115 0 0.0086 0.1002
2011021116 0 0.0012 0.1008
2011021117 0.2 0 0.1008
2011021118 0.2 0 0.1003
2011021119 0 0 0.0986
2011021120 0 0 0.097
2011021121 0 0 0.0958
2011021122 0 0 0.0949
2011021123 0 0 0.0937
2011021200 0 0 0.0921
2011021201 0 0 0.0907
2011021202 0 0 0.089
2011021203 0 0 0.0875
2011021204 0 0 0.0859
2011021205 0.2 0 0.0847
2011021206 1 0 0.0835
2011021207 2 0.0026 0.083
2011021208 1.4 0.0091 0.0861
2011021209 0.8 0.0156 0.0963
2011021210 2.3 0.0143 0.112
2011021211 0 0.026 0.1349
2011021212 0 0.0442 0.1698
2011021213 0 0.0416 0.1952
2011021214 0 0.0351 0.2027
2011021215 0 0.0104 0.2081
2011021216 0 0.0013 0.2011
2011021217 0.1 0 0.1868
2011021218 0.1 0 0.1772
2011021219 0 0 0.1705
2011021220 0 0 0.1645
2011021221 0 0 0.1594
2011021222 0 0 0.1548
2011021223 0 0 0.1503
2011021300 0 0 0.1462
2011021301 0 0 0.1424
2011021302 0 0 0.139
2011021303 0 0 0.1354
2011021304 0 0 0.1324
2011021305 0 0 0.1292
2011021306 0 0 0.1264
2011021307 0 0.0053 0.1238
2011021308 0 0.0145 0.1211
2011021309 0 0.0947 0.1182
2011021310 0 0.1592 0.1153
2011021311 0 0.1421 0.1127
2011021312 0 0.0961 0.1108
2011021313 0 0.0789 0.1088
2011021314 0 0.0605 0.107
2011021315 0 0.0421 0.1054
2011021316 0 0.0066 0.1038
2011021317 0 0 0.1023
2011021318 0 0 0.1009
2011021319 0 0 0.0993
2011021320 0 0 0.0975
2011021321 0 0 0.096
2011021322 0 0 0.0944
2011021323 0 0 0.0928
2011021400 0 0 0.0913
2011021401 0 0 0.0899
2011021402 0 0 0.0886
2011021403 0 0 0.0874
2011021404 0 0 0.0863
2011021405 0 0 0.0851
2011021406 0 0 0.0839
2011021407 0 0.017 0.0826
2011021408 0 0.0526 0.0812
2011021409 0 0.1023 0.0798
2011021410 0 0.1392 0.0783
2011021411 0 0.1151 0.0771
2011021412 0 0.0384 0.076
2011021413 0 0.0241 0.0748
2011021414 0 0.0057 0.0741
2011021415 0.1 0.0043 0.0736
2011021416 0.4 0.0014 0.0731
2011021417 0.7 0 0.0731
2011021418 0.9 0 0.0735
2011021419 0.8 0 0.0755
2011021420 0.9 0 0.0793
2011021421 1.2 0 0.0863
2011021422 1.2 0 0.096
2011021423 1.2 0 0.11
2011021500 0.7 0 0.13
2011021501 0.9 0 0.1561
2011021502 0.3 0 0.1826
2011021503 0 0 0.2058
2011021504 0 0 0.2198
2011021505 0 0 0.2235
2011021506 0 0 0.2198
2011021507 0 0.0168 0.2094
2011021508 0 0.0743 0.1989
2011021509 0 0.0635 0.1896
2011021510 0 0.0874 0.1813
2011021511 0 0.109 0.1741
2011021512 0 0.103 0.1681
2011021513 0 0.0743 0.1629
2011021514 0 0.0431 0.1581
2011021515 0 0.0263 0.1533
2011021516 0 0.0024 0.1488
2011021517 0 0 0.1447
2011021518 0.1 0 0.1411
2011021519 0.1 0 0.1374
2011021520 0 0 0.134
2011021521 0 0 0.1319
2011021522 0 0 0.1292
2011021523 0 0 0.1264
2011021600 0.3 0 0.1236
2011021601 0 0 0.1211
2011021602 0 0 0.1198
2011021603 0 0 0.1178
2011021604 0 0 0.1156
2011021605 0 0 0.1137
2011021606 0 0 0.1116
2011021607 0 0.0122 0.1096
2011021608 0 0.0609 0.1071
2011021609 0 0.1071 0.105
2011021610 0 0.0718 0.1029
2011021611 0 0.0779 0.1012
2011021612 0 0.0937 0.0993
2011021613 0 0.0609 0.098
2011021614 0 0.0694 0.0974
2011021615 0 0.0414 0.0957
2011021616 0 0.0049 0.0937
2011021617 0 0 0.0923
2011021618 0 0 0.0915
2011021619 0 0 0.0903
2011021620 0 0 0.0889
2011021621 0 0 0.0875
2011021622 0 0 0.086
2011021623 0 0 0.0847
2011021700 0 0 0.0835
2011021701 0 0 0.0822
2011021702 0 0 0.0807
2011021703 0 0 0.0797
2011021704 0 0 0.0784
2011021705 0 0 0.0771
2011021706 0 0 0.0757
2011021707 0 0.011 0.0746
2011021708 0 0.0407 0.0736
2011021709 0 0.1056 0.0724
2011021710 0 0.1419 0.0711
2011021711 0 0.1606 0.0698
2011021712 0 0.1573 0.0689
2011021713 0 0.1342 0.068
2011021714 0 0.0946 0.067
2011021715 0 0.0462 0.0661
2011021716 0 0.0077 0.0654
2011021717 0 0 0.0646
2011021718 0 0 0.0637
2011021719 0 0 0.0627
2011021720 0 0 0.0616
2011021721 0 0 0.0605
2011021722 0 0 0.0598
2011021723 0 0 0.0589
2011021800 0 0 0.0581
2011021801 0 0 0.0574
2011021802 0 0 0.0568
2011021803 0 0 0.0562
2011021804 0 0 0.0558
2011021805 0 0 0.0551
2011021806 0 0 0.0545
2011021807 0 0.0036 0.0539
2011021808 0 0.0095 0.0534
2011021809 0 0.0178 0.0528
2011021810 0 0.0272 0.052
2011021811 0 0.0308 0.0513
2011021812 0 0.0367 0.0508
2011021813 0 0.0355 0.0502
2011021814 0 0.0237 0.0498
2011021815 0 0.013 0.0495
2011021816 0 0.0024 0.0492
2011021817 0 0 0.049
2011021818 0 0 0.0487
2011021819 0 0 0.0484
2011021820 0 0 0.048
2011021821 0 0 0.0476
2011021822 0 0 0.0473
2011021823 0 0 0.0469
2011021900 0 0 0.0467
2011021901 0 0 0.0464
2011021902 0 0 0.0461
2011021903 0 0 0.0459
2011021904 0 0 0.0457
2011021905 0 0 0.0457
2011021906 0 0 0.0453
2011021907 0 0.0062 0.0451
2011021908 0 0.0208 0.0448
2011021909 0 0.027 0.0443
2011021910 0 0.0457 0.0439
2011021911 0 0.0436 0.0436
2011021912 0 0.0394 0.0431
2011021913 0 0.0436 0.0428
2011021914 0 0.054 0.0427
2011021915 0 0.0145 0.0426
2011021916 0 0.0052 0.0423
2011021917 0 0 0.042
2011021918 0 0 0.042
2011021919 0 0 0.042
2011021920 0 0 0.0414
2011021921 0 0 0.041
2011021922 0 0 0.0406
2011021923 0 0 0.0404
2011022000 0 0 0.04
2011022001 0 0 0.0396
2011022002 0 0 0.0393
2011022003 0 0 0.0388
2011022004 0 0 0.0387
2011022005 0 0 0.0383
2011022006 0 0.0011 0.038
2011022007 0 0.0107 0.0376
2011022008 0 0.0341 0.0374
2011022009 0 0.0502 0.0369
2011022010 0 0.1419 0.0364
2011022011 0 0.1078 0.0361
2011022012 0 0.1067 0.0355
2011022013 0 0.0992 0.0352
2011022014 0 0.0854 0.0348
2011022015 0 0.0555 0.0345
2011022016 0 0.0075 0.0342
2011022017 0 0 0.0341
2011022018 0 0 0.0341
2011022019 0 0 0.0338
2011022020 0 0 0.0338
2011022021 0 0 0.0336
2011022022 0 0 0.0333
2011022023 0 0 0.0328
2011022100 0 0 0.0324
2011022101 0 0 0.0298
2011022102 0 0 0.0237
2011022103 0 0 0.0201
2011022104 0 0 0.0238
2011022105 0 0 0.0291
2011022106 0 9e-04 0.03
2011022107 0 0.0254 0.03
2011022108 0 0.067 0.0299
2011022109 0 0.1059 0.031
2011022110 0 0.1331 0.0324
2011022111 0 0.1458 0.0317
2011022112 0 0.1431 0.0299
2011022113 0 0.1249 0.0294
2011022114 0 0.0924 0.0294
2011022115 0 0.0507 0.0291
2011022116 0 0.0109 0.029
2011022117 0 0 0.0285
2011022118 0 0 0.0285
2011022119 0 0 0.0284
2011022120 0 0 0.0267
2011022121 0 0 0.0206
2011022122 0 0 0.0204
2011022123 0 0 0.0246
2011022200 0 0 0.0256
2011022201 0 0 0.0266
2011022202 0 0 0.0268
2011022203 0 0 0.0264
2011022204 0 0 0.0256
2011022205 0 0 0.025
2011022206 0 0.0018 0.0245
2011022207 0 0.0255 0.0239
2011022208 0 0.0655 0.0236
2011022209 0 0.1047 0.0232
2011022210 0 0.132 0.0227
2011022211 0 0.1465 0.0227
2011022212 0 0.1456 0.0235
2011022213 0 0.1265 0.0242
2011022214 0 0.0874 0.0243
2011022215 0 0.0519 0.0243
2011022216 0 0.0127 0.0241
2011022217 0 0 0.0236
2011022218 0 0 0.0234
2011022219 0 0 0.0231
2011022220 0 0 0.0226
2011022221 0 0 0.0222
2011022222 0 0 0.0218
2011022223 0 0 0.0216
2011022300 0 0 0.0216
2011022301 0 0 0.0216
2011022302 0 0 0.0216
2011022303 0 0 0.0213
2011022304 0 0 0.0209
2011022305 0 0 0.0204
2011022306 0 0.0032 0.0203
2011022307 0 0.0169 0.0205
2011022308 0 0.0339 0.0206
2011022309 0 0.0572 0.0206
2011022310 0 0.0932 0.0206
2011022311 0 0.1102 0.0206
2011022312 0 0.0614 0.0206
2011022313 0 0.054 0.0206
2011022314 0 0.0434 0.0207
2011022315 0 0.0201 0.021
2011022316 0 0.0064 0.0211
2011022317 0 0 0.0215
2011022318 0 0 0.0217
2011022319 0 0 0.022
2011022320 0 0 0.0222
2011022321 0 0 0.0224
2011022322 0 0 0.0224
2011022323 0 0 0.0224
2011022400 0 0 0.0224
2011022401 0.2 0 0.0224
2011022402 1.4 0 0.0224
2011022403 0.3 0 0.0226
2011022404 0.1 0 0.0199
2011022405 0.7 0 0.0199
2011022406 0.2 0.001 0.0236
2011022407 0.1 0.0072 0.0248
2011022408 0.3 0.0175 0.0258
2011022409 0.1 0.0268 0.0258
2011022410 0 0.0278 0.0254
2011022411 0 0.0351 0.0256
2011022412 0 0.0351 0.0278
2011022413 0 0.0227 0.0309
2011022414 0 0.0134 0.0318
2011022415 0 0.0113 0.0317
2011022416 0 0.0021 0.0316
2011022417 0 0 0.0316
2011022418 0 0 0.0318
2011022419 0 0 0.0321
2011022420 0 0 0.0324
2011022421 0 0 0.0326
2011022422 0 0 0.033
2011022423 0 0 0.0333
2011022500 0 0 0.0335
2011022501 0 0 0.0338
2011022502 0 0 0.034
2011022503 0 0 0.0344
2011022504 0 0 0.0346
2011022505 0 0 0.0349
2011022506 0 0.0012 0.0353
2011022507 0 0.006 0.0357
2011022508 0 0.0155 0.0359
2011022509 0 0.0345 0.0361
2011022510 0 0.0714 0.0364
2011022511 0 0.0655 0.0368
2011022512 0 0.044 0.0371
2011022513 0 0.0286 0.0376
2011022514 0 0.0179 0.0381
2011022515 0 0.0131 0.0385
2011022516 0.1 0.0024 0.0392
2011022517 0 0 0.0398
2011022518 0 0 0.0406
2011022519 0 0 0.0411
2011022520 0 0 0.0417
2011022521 0 0 0.0421
2011022522 0 0 0.0426
2011022523 0 0 0.0431
2011022600 0.2 0 0.0435
2011022601 0 0 0.044
2011022602 0 0 0.0444
2011022603 0 0 0.045
2011022604 0.1 0 0.0455
2011022605 0.1 0 0.0459
2011022606 0 0.0013 0.0467
2011022607 0 0.0088 0.0473
2011022608 0 0.0226 0.0476
2011022609 0 0.0428 0.0477
2011022610 0 0.0918 0.048
2011022611 0 0.1182 0.048
2011022612 0 0.1308 0.0483
2011022613 0 0.1006 0.0484
2011022614 0 0.0642 0.0484
2011022615 0 0.0138 0.0484
2011022616 0 0.005 0.0484
2011022617 0 0 0.0484
2011022618 0.2 0 0.0484
2011022619 1 0 0.0484
2011022620 0.3 0 0.0487
2011022621 0.4 0 0.0505
2011022622 0.1 0 0.0526
2011022623 0 0 0.054
2011022700 0.1 0 0.0547
2011022701 0.1 0 0.0553
2011022702 0.1 0 0.0557
2011022703 0 0 0.0561
2011022704 0.1 0 0.0565
2011022705 0.3 0 0.057
2011022706 0 0 0.0575
2011022707 0.2 0.0058 0.0582
2011022708 0.4 0.0097 0.0587
2011022709 1.1 0.0146 0.0596
2011022710 1.3 0.0175 0.0615
2011022711 0.4 0.0165 0.0663
2011022712 0.3 0.0117 0.0735
2011022713 0.1 0.0107 0.0802
2011022714 0.3 0.0078 0.0855
2011022715 0.2 0.0049 0.0885
2011022716 0.5 0.001 0.0907
2011022717 0.2 0 0.0924
2011022718 0 0 0.095
2011022719 0 0 0.0975
2011022720 0 0 0.0992
2011022721 0.2 0 0.0996
2011022722 0 0 0.0996
2011022723 0 0 0.0996
2011022800 0 0 0.0996
2011022801 0 0 0.0994
2011022802 0 0 0.0981
2011022803 0 0 0.0967
2011022804 0 0 0.0952
2011022805 0 0 0.0937
2011022806 0 0.0013 0.0921
2011022807 0 0.0054 0.0902
2011022808 0 0.0281 0.0884
2011022809 0 0.0709 0.0863
2011022810 0 0.107 0.0844
2011022811 0 0.0696 0.0826
2011022812 0 0.0495 0.0809
2011022813 0 0.0241 0.0793
2011022814 0 0.0227 0.0781
2011022815 0 0.0161 0.0771
2011022816 0 0.0054 0.0761
2011022817 0 0 0.0751
2011022818 0 0 0.074
2011022819 0 0 0.0729
2011022820 0 0 0.0718
2011022821 0 0 0.0707
2011022822 0 0 0.0695
2011022823 0 0 0.0683
2011030100 0 0 0.0672
2011030101 0 0 0.0661
2011030102 0 0 0.0652
2011030103 0 0 0.0643
2011030104 0 0 0.0635
2011030105 0 0 0.0627
2011030106 0 0.0034 0.0618
2011030107 0 0.0229 0.0607
2011030108 0 0.063 0.0598
2011030109 0 0.1065 0.0587
2011030110 0 0.1501 0.0575
2011030111 0 0.1695 0.0567
2011030112 0 0.1695 0.0559
2011030113 0 0.1397 0.0557
2011030114 0 0.1042 0.0556
2011030115 0 0.0538 0.055
2011030116 0 0.0172 0.0544
2011030117 0 0 0.0544
2011030118 0 0 0.0544
2011030119 0 0 0.054
2011030120 0 0 0.0534
2011030121 0 0 0.0526
2011030122 0 0 0.052
2011030123 0 0 0.0512
2011030200 0 0 0.0506
2011030201 0 0 0.0501
2011030202 0 0 0.0496
2011030203 0 0 0.0492
2011030204 0 0 0.0487
2011030205 0 0 0.0483
2011030206 0 0.0045 0.0476
2011030207 0 0.0384 0.0468
2011030208 0 0.0927 0.046
2011030209 0 0.1458 0.0453
2011030210 0 0.1797 0.0446
2011030211 0 0.1955 0.0443
2011030212 0 0.1932 0.0438
2011030213 0 0.1695 0.0435
2011030214 0 0.1299 0.043
2011030215 0 0.0418 0.0427
2011030216 0 0.009 0.0427
2011030217 0 0 0.0427
2011030218 0 0 0.0427
2011030219 0 0 0.0427
2011030220 0 0 0.0425
2011030221 0 0 0.0421
2011030222 0 0 0.0416
2011030223 0 0 0.0411
2011030300 0 0 0.0407
2011030301 0 0 0.04
2011030302 0 0 0.0394
2011030303 0 0 0.0389
2011030304 0 0 0.0383
2011030305 0 0 0.0377
2011030306 0 0.0055 0.0371
2011030307 0 0.0432 0.0363
2011030308 0 0.1008 0.0349
2011030309 0 0.1495 0.0348
2011030310 0 0.1816 0.0348
2011030311 0 0.1993 0.0347
2011030312 0 0.1971 0.0343
2011030313 0 0.175 0.0341
2011030314 0 0.1351 0.0338
2011030315 0 0.0842 0.0338
2011030316 0 0.0277 0.0338
2011030317 0 0.0011 0.0338
2011030318 0 0 0.0338
2011030319 0 0 0.0341
2011030320 0 0 0.0345
2011030321 0 0 0.0344
2011030322 0 0 0.0341
2011030323 0 0 0.034
2011030400 0 0 0.0335
2011030401 0 0 0.0332
2011030402 0 0 0.0328
2011030403 0 0 0.0323
2011030404 0 0 0.0319
2011030405 0 0 0.0314
2011030406 0 0.0085 0.0308
2011030407 0 0.0604 0.0299
2011030408 0 0.1272 0.0292
2011030409 0 0.176 0.0291
2011030410 0 0.1845 0.0291
2011030411 0 0.1866 0.0291
2011030412 0 0.1813 0.0291
2011030413 0 0.1548 0.0291
2011030414 0 0.123 0.0291
2011030415 0 0.0753 0.0291
2011030416 0 0.0212 0.0292
2011030417 0 0.0011 0.0296
2011030418 0 0 0.0299
2011030419 0 0 0.0303
2011030420 0 0 0.0303
2011030421 0 0 0.0303
2011030422 0 0 0.0303
2011030423 0 0 0.0303
2011030500 0 0 0.0303
2011030501 0 0 0.0303
2011030502 0 0 0.0301
2011030503 0 0 0.0298
2011030504 0 0 0.0297
2011030505 0 0 0.0294
2011030506 0 0.0049 0.0293
2011030507 0 0.0271 0.0291
2011030508 0 0.0419 0.029
2011030509 0 0.0665 0.0288
2011030510 0 0.0616 0.0285
2011030511 0 0.064 0.0285
2011030512 0 0.0677 0.0285
2011030513 0 0.0419 0.0285
2011030514 0 0.0394 0.0282
2011030515 0 0.0456 0.0282
2011030516 0 0.0382 0.0282
2011030517 0 0.0012 0.0282
2011030518 0 0 0.0282
2011030519 0 0 0.0282
2011030520 0 0 0.0282
2011030521 0 0 0.0282
2011030522 0 0 0.0282
2011030523 0 0 0.0282
2011030600 0 0 0.0279
2011030601 0 0 0.0279
2011030602 0 0 0.0275
2011030603 0 0 0.0274
2011030604 0 0 0.0271
2011030605 0 0 0.027
2011030606 0 0.0116 0.0267
2011030607 0 0.0637 0.0261
2011030608 0 0.1216 0.0259
2011030609 0 0.1737 0.0254
2011030610 0 0.205 0.0251
2011030611 0 0.2201 0.0251
2011030612 0 0.2189 0.0247
2011030613 0 0.1946 0.0244
2011030614 0 0.1541 0.024
2011030615 0 0.0985 0.0237
2011030616 0 0.0371 0.0237
2011030617 0 0.0012 0.0237
2011030618 0 0 0.0237
2011030619 0 0 0.0237
2011030620 0 0 0.0237
2011030621 0 0 0.0237
2011030622 0 0 0.0237
2011030623 0 0 0.0236
2011030700 0 0 0.0233
2011030701 0 0 0.023
2011030702 0 0 0.0229
2011030703 0 0 0.0229
2011030704 0 0 0.0228
2011030705 0 0 0.0219
2011030706 0 0.0124 0.0206
2011030707 0 0.0622 0.0201
2011030708 0 0.1209 0.0205
2011030709 0 0.1707 0.022
2011030710 0 0.2057 0.0225
2011030711 0 0.2227 0.0225
2011030712 0 0.2182 0.0224
2011030713 0 0.1956 0.0223
2011030714 0 0.1537 0.0221
2011030715 0 0.0995 0.0218
2011030716 0 0.0373 0.0218
2011030717 0 0.0011 0.0218
2011030718 0 0 0.0219
2011030719 0 0 0.0225
2011030720 0 0 0.0224
2011030721 0 0 0.0224
2011030722 0 0 0.0224
2011030723 0 0 0.0224
2011030800 0 0 0.0223
2011030801 0 0 0.0221
2011030802 0 0 0.022
2011030803 0 0 0.0216
2011030804 0 0 0.0204
2011030805 0 0 0.0188
2011030806 0 0.0145 0.0181
2011030807 0 0.0676 0.0188
2011030808 0 0.1316 0.0207
2011030809 0 0.1848 0.0223
2011030810 0 0.221 0.0226
2011030811 0 0.2391 0.022
2011030812 0 0.2343 0.0216
2011030813 0 0.2077 0.0216
2011030814 0 0.1606 0.0214
2011030815 0 0.1014 0.0211
2011030816 0 0.0362 0.0211
2011030817 0 0.0012 0.0211
2011030818 0 0 0.0215
2011030819 0 0 0.0218
2011030820 0 0 0.0218
2011030821 0 0 0.022
2011030822 0 0 0.0221
2011030823 0 0 0.0224
2011030900 0 0 0.0224
2011030901 0 0 0.0224
2011030902 0 0 0.0224
2011030903 0 0 0.0224
2011030904 0 0 0.0226
2011030905 0 0 0.0226
2011030906 0 0.0069 0.0226
2011030907 0 0.0443 0.0226
2011030908 0 0.1205 0.0229
2011030909 0 0.0402 0.0228
2011030910 0.2 0.0235 0.0226
2011030911 0.3 0.036 0.0226
2011030912 0 0.0512 0.0226
2011030913 0 0.0374 0.0228
2011030914 0 0.0748 0.0229
2011030915 0 0.0416 0.0229
2011030916 0 0.0235 0.0227
2011030917 0 0 0.0226
2011030918 0 0 0.0226
2011030919 0 0 0.0226
2011030920 0 0 0.0224
2011030921 0 0 0.0224
2011030922 0 0 0.0222
2011030923 0 0 0.0221
2011031000 0 0 0.0221
2011031001 0 0 0.0221
2011031002 0 0 0.0221
2011031003 0 0 0.0221
2011031004 0 0 0.0221
2011031005 0 0 0.0221
2011031006 0 0.0168 0.0221
2011031007 0 0.0716 0.0221
2011031008 0 0.0281 0.0221
2011031009 0 0.0295 0.0223
2011031010 0 0.0379 0.0224
2011031011 0 0.0589 0.0224
2011031012 0 0.0449 0.0224
2011031013 0 0.0393 0.023
2011031014 0 0.0407 0.0249
2011031015 0.1 0.0267 0.0249
2011031016 0 0.0056 0.0244
2011031017 0 0 0.024
2011031018 0 0 0.0238
2011031019 0 0 0.0237
2011031020 0 0 0.0234
2011031021 0 0 0.0234
2011031022 0 0 0.0233
2011031023 0.3 0 0.0229
2011031100 0 0 0.0226
2011031101 0 0 0.0228
2011031102 0 0 0.0229
2011031103 0 0 0.0229
2011031104 0 0 0.0228
2011031105 0 0 0.0224
2011031106 0 0.0162 0.0222
2011031107 0 0.0444 0.0219
2011031108 0 0.0606 0.0216
2011031109 0 0.0848 0.0215
2011031110 0 0.1077 0.0211
2011031111 0 0.1777 0.0209
2011031112 0 0.0969 0.0206
2011031113 0 0.2087 0.0204
2011031114 0 0.1266 0.0201
2011031115 0 0.1252 0.0198
2011031116 0 0.0485 0.0198
2011031117 0 0.0027 0.0198
2011031118 0 0 0.0198
2011031119 0 0 0.0198
2011031120 0 0 0.0198
2011031121 0 0 0.0198
2011031122 0 0 0.0198
2011031123 0 0 0.0198
2011031200 0 0 0.0198
2011031201 0 0 0.0198
2011031202 0 0 0.0198
2011031203 0 0 0.0198
2011031204 0 0 0.0198
2011031205 0 0 0.0198
2011031206 0 0.0169 0.0198
2011031207 0 0.0621 0.0198
2011031208 0 0.1199 0.0198
2011031209 0 0.1609 0.0198
2011031210 0 0.2286 0.0198
2011031211 0 0.2371 0.0198
2011031212 0 0.2187 0.0198
2011031213 0 0.1623 0.0198
2011031214 0 0.1552 0.0198
2011031215 0 0.1016 0.0198
2011031216 0 0.0339 0.0198
2011031217 0 0.0028 0.0201
2011031218 0 0 0.0203
2011031219 0 0 0.0203
2011031220 0 0 0.0205
2011031221 0 0 0.0207
2011031222 0 0 0.0208
2011031223 0.1 0 0.0208
2011031300 0 0 0.0208
2011031301 0 0 0.0207
2011031302 0 0 0.0206
2011031303 0 0 0.0204
2011031304 0 0 0.0203
2011031305 0 0 0.0202
2011031306 0 0.006 0.0201
2011031307 0 0.0527 0.02
2011031308 0 0.0392 0.0198
2011031309 0 0.0964 0.0198
2011031310 0 0.1808 0.0195
2011031311 0 0.1431 0.0192
2011031312 0 0.0874 0.0189
2011031313 0 0.0497 0.0186
2011031314 0 0.0603 0.0186
2011031315 0 0.0482 0.0185
2011031316 0 0.0331 0.0183
2011031317 0 0.003 0.0182
2011031318 0 0 0.0181
2011031319 0 0 0.0181
2011031320 0.3 0 0.0181
2011031321 0.3 0 0.0181
2011031322 0.2 0 0.0181
2011031323 0.3 0 0.0185
2011031400 0.3 0 0.0186
2011031401 0.3 0 0.0188
2011031402 1.4 0 0.0192
2011031403 0.9 0 0.0204
2011031404 0.5 0 0.0226
2011031405 0.6 0 0.0241
2011031406 0 0.006 0.0256
2011031407 0 0.021 0.0276
2011031408 0 0.024 0.0288
2011031409 0 0.0615 0.0297
2011031410 0 0.1021 0.0302
2011031411 0 0.0765 0.0303
2011031412 0 0.0841 0.0303
2011031413 0 0.1906 0.0303
2011031414 0 0.1576 0.0303
2011031415 0 0.0525 0.0303
2011031416 0 0.021 0.0303
2011031417 0 0.003 0.0306
2011031418 0 0 0.031
2011031419 0 0 0.0313
2011031420 0 0 0.0313
2011031421 0 0 0.0313
2011031422 0 0 0.0313
2011031423 0 0 0.031
2011031500 0 0 0.031
2011031501 0 0 0.0307
2011031502 0 0 0.0307
2011031503 0 0 0.0307
2011031504 0 0 0.0307
2011031505 0 0 0.0303
2011031506 0 0.0121 0.0303
2011031507 0 0.0423 0.0303
2011031508 0 0.0891 0.0303
2011031509 0 0.1827 0.0307
2011031510 0 0.2945 0.0299
2011031511 0 0.2899 0.0297
2011031512 0 0.302 0.0297
2011031513 0 0.2416 0.0291
2011031514 0 0.1888 0.0296
2011031515 0 0.1027 0.0293
2011031516 0 0.0513 0.0291
2011031517 0 0.003 0.0288
2011031518 0 0 0.0288
2011031519 0 0 0.0288
2011031520 0 0 0.0284
2011031521 0 0 0.028
2011031522 0 0 0.0277
2011031523 0 0 0.0272
2011031600 0 0 0.0269
2011031601 0 0 0.0267
2011031602 0 0 0.0265
2011031603 0 0 0.0263
2011031604 0 0 0.0261
2011031605 0 0 0.0259
2011031606 0 0.0108 0.0259
2011031607 0 0.031 0.0256
2011031608 0 0.0486 0.0254
2011031609 0 0.0702 0.0249
2011031610 0 0.1093 0.0247
2011031611 0 0.2064 0.0244
2011031612 0 0.1592 0.024
2011031613 0 0.1214 0.0237
2011031614 0 0.085 0.0238
2011031615 0 0.0391 0.0237
2011031616 0 0.0148 0.0235
2011031617 0 0.004 0.0237
2011031618 0 0 0.0236
2011031619 0 0 0.0233
2011031620 0 0 0.0232
2011031621 0 0 0.023
2011031622 0 0 0.0228
2011031623 0 0 0.0226
2011031700 0 0 0.0224
2011031701 0 0 0.0222
2011031702 0 0 0.0221
2011031703 0 0 0.0221
2011031704 0 0 0.0221
2011031705 0 0 0.0218
2011031706 0 0.0029 0.0218
2011031707 0 0.0171 0.0217
2011031708 0 0.0329 0.0215
2011031709 0 0.0686 0.0212
2011031710 0 0.08 0.0209
2011031711 0 0.0857 0.0207
2011031712 0 0.07 0.0203
2011031713 0 0.0614 0.02
2011031714 0 0.0414 0.0198
2011031715 0 0.0257 0.0197
